"Product Name","Brand Name","Price","Rating","Reviews","Review Votes","Sentiment"
"2016 GSM Factory Unlocked! Smartphone 6"" QHD Android 5.1 Lollipop Bluetooth WiFi","Indigi","95.29","3","Is partial internet working,but Indigi is workin on it,hope will be ok","0","Unhelpful"
"LG Nexus 4 White Limited Edition 16gb E960","LG","89.95","5","is so good","0","Unhelpful"
"Nokia N9 16 GB Unlocked GSM Phone with MeeGo OS, 8MP Camera, NFC, Wi-Fi and GPS - Black","Nokia","149","4","Is the product I love. But has some limitations with the applications. Simbiam is best, what a pitty. We must wait the people give us more and best applications for that Nokia N9.Me gusta el m├│vil pero est├í corto de aplicaciones y las que tiene no se igualan a lo que Simbian nos ha dado en cuanto a posibilidades. Habr├í que esperar a los especialistas que nos ofrezcan nuevas aplicaciones.","0","Unhelpful"
"LG G Vista 4G Unlocked 4G LTE Android 8MP Camera Smartphone w/ Quad-Core CPU - Black","LG","99.99","4","it arrived on time and i love it","0","Unhelpful"
"LG G3 D850 32GB Unlocked GSM 4G LTE Quad-HD Android Phone w/ 13MP Camera - Blue Steel","LG","239.48","4","It arrived on time! the phone is working fine! I still have to try it in my country with my SIM card. But up to now this phone is fantastic","0","Unhelpful"
"Apple iPhone 6 Plus 128GB Factory Unlocked GSM 4G LTE Cell Phone - Gold","","699.95","5","It came as promised. Brand new. Works perfect.","0","Unhelpful"
"Apple iPhone 5C Yellow 16GB Unlocked GSM Smartphone (Certified Refurbished)","Apple","189.99","5","it came in 2 days like was suppose , everything good no cracks,scrapes or nothing","0","Unhelpful"
"Apple iPhone 5C Yellow 8GB Unlocked GSM Smartphone (Certified Refurbished)","","200","5","It looks really great - I haven't Given it to my son because it's a gift for my for Christmas so I'll let you know them, but it looks fine and packaged nicely. Thank You - he will be using it as an I pod everything but a telephone because he's only nine","0","Unhelpful"
"Tomorrow Mini Cell Phone GSM 320mAh 1'' Mini Ultra Thin M5 4.8mm Pocket Card (Black)","DreamsEden","29.99","2","It came right away, and was easy to set up (no directions). The packaging was excellent.The phone itself did not work too well. We have AT&T and every call I made or received dropped.I had bought this for coverage while my regular phone is being repaired (under warranty, thankfully). Had to get another temporary phone and retire this one.","0","Unhelpful"
"Sony Ericsson W995 Walkman Unlocked GSM Cell Phone International Version Sim Free Mobile","Sony","269.1","2","It came with a significant defect though not caused by seller. But, the seller did in fact facilitate the return process completely which was a great comfort. The purchase may have been a defect, but the return was handled extremely well!! This is how returns should all be handled...quickly, smoothly and efficiently!","0","Unhelpful"
"BLU DASH M2 - 5.0"" Smartphone - US GSM Unlocked -Black","BLU","64.99","1","It came without a battery was not satisfied","0","Unhelpful"
"BLU DASH M2 - 5.0"" Smartphone - US GSM Unlocked -Gold","BLU","64.99","5","I am very satifaite of my purchases and the respect of the delivery deadlines","0","Unhelpful"
"Apple iPhone 4s - 8GB - White (U.S. Cellular) Smartphone Clean ESN","Apple Computer","349.99","1","It can't hold a charge at the most for 6 hrs...very unhappy with it.","0","Unhelpful"
"Samsung Galaxy S6 (SM-G920V) - 32GB Verizon + GSM Smartphone - Black Sapphire (Certified Refurbished)","Samsung","329.99","2","It cuts off sometimes by itself.","0","Unhelpful"
"UHAPPY UP520 Unlocked Android 4.4 3G IPS 5.0"" Smartphone MTK6582 Quad Core 1.3GHz 1GB+8GB Dual SIM 5.0MP+8.0MP Dual Camera GPS WIFI for AT&T T-Mobile US (White)","UHAPPY","92","1","It did not meet my expectation.","0","Unhelpful"
"Yuntab 5.5 Inch 3G Quad Core Android Smartphone Cell phone with Capacitive Pen, Phone Case , 1280720, IPS Screen , Dual Camera 0.3MP+ 8MP With Unique Face Recognition (Navy)","SZ Wave","59.99","2","It didn't work at all when i got it, and the battery had exploded.","0","Unhelpful"
"BLU Win HD 5-Inch Windows Phone 8.1, 8MP Camera Unlocked Cell Phones - Yellow (Certified Refurbished)","BLU","99.99","1","It didn't work out of the box and the screen cracked when I tried to put the case on it so I couldn't send it back,","0","Unhelpful"
"Sony Xperia L C2105 Red (Factory Unlocked) 4.3"" , 8 Mp, 1 GHZ Dual Core , 8gb Ship Worldwide","Sony","139.99","1","It didn't work so I had to send it back... What is unfortunate, and kind uncomfortable! And the surprise of have to pay an extra fee to DHL to receive the product wasn't good either... So it wasn't a successful transaction!","0","Unhelpful"
"Cubot Luxury PU Leather Case Cover Flip Protective Skin with Cover for CUBOT X15 Smartphone","","10.99","1","It does not close all the way","0","Unhelpful"
"BLUBOO Maya Max 32GB 6.0 Inch Android 6.0 Smartphone, MTK6750 Octa Core 1.5GHz, 3GB RAM GSM & WCDMA & FDD-LTE (Gold)","BLUBOO","187.99","2","It does not run 4g in America","0","Unhelpful"
"BLUBOO Maya Max 32GB 6.0 Inch Android 6.0 Smartphone, MTK6750 Octa Core 1.5GHz, 3GB RAM GSM & WCDMA & FDD-LTE (Grey)","BLUBOO","187.99","2","It does not run 4g in America","0","Unhelpful"
"Apple Watch Sport 38mm Gold Aluminum with Antique White Sport Band (Certified Refurbished)","","264.99","4","It does what it's supposed to do, however, trying to get the curved edges to lay flat and outing on a bumper after are very difficult.","0","Unhelpful"
"Samsung Galaxy Sol 4G LTE Unlocked 8GB Memory Cell Phone 5"" Quad Core SM-J321AZ","Samsung","119.5","4","It doesn't have radio, that's not cool...!!!","0","Unhelpful"
"CATERPILLAR CAT S30 8GB DUAL SIM BLACK/SILVER IP68 FACTORY UNLOCKED 4G/LTE CELL PHONE","","268","2","It doesn't have the acceptable reception as others. I hope a better development in this device.","0","Unhelpful"
"BLU Vivo Air LTE Factory Unlocked Phone - Retail Packaging - White","BLU","429.99","3","It doesn't upgrade to Marshmallow so it's already 2 versions behind and will not be upgradeable. So do not believe the answer that says you can upgrade it. Visit Blu's web site and you will see. Besides that it already flaked out on me the first time I used it. I opened the settings app only to have to reboot phone because the home (square/triangle) etc., buttons were gone. It says I can return the phone but doesn't say where or how!UPDATEThe phone can be returned, so I gave it more stars, but it's just different than any other amazon return. You have to go to main 'your account' screen and select returns. You can't go to the order and select 'return item' like other amazon returns. Returning this phone and gettingMoto G Play (4th gen.). Very similar phone except this is already running Marshmallow. Other differences are the Moto takes an SD card for more storage and also uses a micro sim card which is compatible with my old sim card. Blu takes a nano sim card. Price almost same.","0","Unhelpful"
"Motorola Droid RAZR MAXX 4G LTE Android Smartphone Verizon Black","Motorola","250","1","It doesn't work!","0","Unhelpful"
"Samsung Blackjack II SGH-i617 for AT&T (Black)","Samsung","199.99","1","it dont work at all n i want a refund","0","Unhelpful"
"Fineblue┬« New Wireless Stereo Bluetooth Headset Voice+Music For Samsung Galaxy S5 S4 S3 Note3 (US Seller - 3-5 Days Delivery Guaranteed)","inDigi","44.83","2","It fell apart. Bad design and the extra earpiece nevet worked.","0","Unhelpful"
"Apple iPhone 4s 16GB White -Cricket","Apple","195.49","2","It got extremely hot and kept turning off. Contacted seller to ask for return and they were Super helpful in helping me resolve this issue.","0","Unhelpful"
"NOKIA 9500 COMMUNICATOR (TIM UNLOCKED TRIBAND)BLUETOOTH,WIFI,CAMERA, GSM CELLPHONE","NOKIA","269.1","1","It had been used not new as advertised as the memory was nearly full I would like a refund","0","Unhelpful"
"BlackBerry 8530 Verizon CDMA BlackBerry OS 5.0 Cell Phone - Black","BlackBerry","84.65","1","It had pictures and numbers on it. The bottoms broke it was just junk and old","0","Unhelpful"
"NOKIA LUMIA 930 RM-1045 32GB (WHITE) FACTORY UNLOCKED 4G LTE 3G 2G GSM SIMFREE RM 1045 [ 2G 850/900/1800/1900 | 3G 850/900/1900/2100 | 4G LTE 800/900/1800/2100/2600 ] - International Version No warranty","","319","3","It has a serius issue. The phone heats up usually.... a lot! The camera is very nice.","0","Unhelpful"
"NOKIA LUMIA 930 RM-1045 32GB BRIGHT ORANGE FACTORY UNLOCKED 4G LTE 3G 2G GSM SIMFREE RM 1045 [ 2G 850/900/1800/1900 | 3G 850/900/1900/2100 | 4G LTE 800/900/1800/2100/2600 ]","NOKIA","221","5","Easy to use","0","Unhelpful"
"Samsung T959 Galaxy S Vibrant 4G GSM Unlocked Android Smartphone","Samsung","69.99","5","It has all the features I need. In no time, I will down load all the applications and will write more after I use it.","0","Unhelpful"
"Indigi 2-in-1 SmartPhone 3G + WiFi Phablet Tablet PC 7"" Android 4.4 GSM UNLOCKED","Indigi","109.09","2","It has been stolenI really don't know wether It's work or not.","0","Unhelpful"
"OtterBox Defender Series Case w/ Belt Clip and Holster for iPhone 5 (Only) - Retail Packaging - AP Pink (White)","","19.66","5","It has saved my phone a couple of times. works great !","0","Unhelpful"
"Samsung Mesmerize i500 Android Smartphone (US Cellular)","samsung galaxy","24.99","4","It is a fine cell.","0","Unhelpful"
"ARROWS X F-02e Docomo Unloked Japan","","190.46","5","It is a great phone if you can know how to keep your charging and how to make the phone net better by adding outer antennae","0","Unhelpful"
"Huawei P8 Lite ALE-L21 16GB Gold, Dual Sim, 5-Inch, Unlocked Smartphone, International Stock, No Warranty","Huawei","199.99","5","It is a great phone, and L21 version with the newer android is much better than L02. The gold color looks not as good as the white one I had before.","0","Unhelpful"
"HTC Droid DNA Unlocked GSM CDMA Phone","HTC","80","1","it is a hoax , I sold a new cell , when used dna review this htc . CURIOUS GEORGE'S DECEPTION DECEPTION","0","Unhelpful"
"Motorola ic502 Dual iden/CDMA Rugged Cell Phone","Motorola","49.99","5","It is a nice simple, flip phone and I really like it.It is really firm and sound clear. It also has good reception. With sprint.","0","Unhelpful"
"BlackBerry Torch 9860 Unlocked 3G GSM Phone with 3.7-Inch Touch Screen, 5MP Camera, Wi-Fi, Bluetooth and GPS - US Warranty - Black","BlackBerry","190","5","It is a really nice phone, all tools that i need i found on this cell phone, i recommend it","0","Unhelpful"
"HTC Magic A6161 Android G2 Unlocked Phone with Quad-Band GSM, 3.2 MP Camera, MP3/Video Player, and MicroSD Slot--International Version with Warranty (Black)","HTC","199.72","1","it is a unlocked t-mobile mytouch 3g 3.55mm jack 288m g2different htc magic.only use t-mobile's android rom","0","Unhelpful"
"Samsung Galaxy Star Duos S5282, Dual SIM, Factory Unlocked Android SmartPhone -","Samsung","111.51","5","It is an easier and compatible phone to use internationally","0","Unhelpful"
"LG Optimus GT540 Unlocked GSM Quad-Band Phone with 3 MP Camera, Android OS, Touch Screen, Wi-Fi, Bluetooth--International Version with No US Warranty (White)","LG Electronics MobileComm USA","118","4","it is an old generation, but its OS is already upgraded to Android 2.1. This saved me a hassle to upgrade it on my own.its screen is beautiful, I personally cannot see any difference between this one and iphone, except it is smaller. It is way better than samsung galaxy mini.Battery lasts quite long, I probably charge it twice a week, if I don't use it much.However, its touch screen responds kind of wierdly. It is hard for me to pull down the top info bar down. And it requires much harder touch than samsung galaxy mini.","0","Unhelpful"
"LG OPTIMUS L7 II P713/P715 Factory Unlocked International Version WHITE, No-Warranty","LG","138","5","It is exactly as described by the seller, very good product, I really like it!","0","Unhelpful"
"HTC Desire 816G (D816h) Factory Unlocked (3G dual-SIM | 16GB | Orange) - International Version No Warranty","HTC","249.94","5","I recently bought this amazing phone but two days after i did the mic phone didnt work any more. I really dont knows if this is a setting problem. otherwise I love this phone. if anyone could help me with that I would apreciete it! Im from argentina.","0","Unhelpful"
"Motorola Droid Razr M XT907 4g Lte Android 4.1 Smartphone, White 8gb Verizon Wireless Contract Not Required","Motorola","224.95","3","It is hard to hear and too small for my failing eyes","0","Unhelpful"
"Blu LIFE 8 Unlocked (Orange)","BLU","169.99","3","It is in no fashion a bad phone. I've owned a BLU phone prior to this and moved to this phone because of it's additional cores and higher resolution camera in comparison to the old phone.Pros: Good Screen - it's not going to blow your mind or anything but it's a solid screen.The Look- I like the look of it. I feel it's very sleek.Cons:The Home Bar - It's moody. After three months I still cannot determine if the home bar needs an aggressive knuckle bending poke or the daintiest of taps. Additionally the home bar is back-lit and while that is very neat looking it's also deeply impractical when combined with a moody home bar because the icons completely disappear.The Bumper Case - The case itself is fine. I received a frosted white case which made the phone look filthy the instant it was applied. I don't use this case, I hated my phone looking dirty and it kinda ruined the shape and feel of the phone for me.Weird Behavior ΓÇô If the battery gets low enough that the phone legitimately dies it might not turn back on shortly after being connected to a power source. Or within the hour. I've experienced this three times as of now.This phone is perfectly fine but I wouldn't recommend anyone purchase this specific model. It looks nice and functions well but the home bar issue is annoying enough for me to miss my old BLU phone. I still think BLU is a good company and are capable of producing a great product but this one was a bit off.","0","Unhelpful"
"Nokia 7230 Pink Quadband GSM World Cellphone (Unlocked)","","269.1","1","It is looked phone to fodafone . It is useless for me. I throw it away.","0","Unhelpful"
"SKY Devices PLATINUM 5.5 - Unlocked Dual-SIM Mediatek MT6580 1.3GHz Cortex-A7 Quad-Core - 4GB ROM, 512MB RAM, 4.4 KitKat, 8MP+5MP Cameras, 5.5"" HD Display & Bluetooth 4.0 - Gold","SKY Devices","93","5","It is nice and received on the estimated date","0","Unhelpful"
"Nokia 8800 Arte Gold","","1619.1","1","It is not new fake are not the same seri number have been deceived. All made china not Korea","0","Unhelpful"
"Indigi SWAP2 GSM Bluetooth Watch Cell Phone Touch Screen MP3 Spy Camera Sim Card Slot GSM Unlocked (Silver)","indigi","49.76","1","It is not the we expected to have!! Sad!!","0","Unhelpful"
"LG G2 Mini D620R 8GB 4G LTE Unlocked GSM Android Quad-Core Smartphone (Red) International Version No Warranty","","140","4","IT IS OK.","0","Unhelpful"
"BLU Dash JR TV D141T Unlocked GSM Dual-SIM Android Smartphone - Black/Yellow","BLU","49.99","3","It is okay so far, no problems","0","Unhelpful"
"Apple iPhone 5s 64GB (Gold) -T-Mobile","Apple","265","5","It is simply a fine versatile smart phone, it has all of the capabilities and apps I can even think of. Buying refurbished it was easy to afford 64 GB, able to hold and manage my large music and photo/video libraries. As soon as I started it up it began synchronizing with my two Apple laptops, and now is continuously updated, and all devices are able to use the Apple system transparently, including iCloud iTunes and the many good supported apps. I bought the 5s because it's the right size for me. It fits easily in any pocket. The pictures are good enough that I almost never use my digital cameras. This iPhone is always with me and there is very little that he can't do.","0","Unhelpful"
"Motorola KRZR K1 T-Mobile Camera Phone","Motorola","12.22","5","it is still working, just replace the battery when it is not holding the charge.","0","Unhelpful"
"Motorola MOTO Z9 Phone, Mahogany Red (AT&T) Version 1","Motorola","35.55","3","it isn't what my husband was wanting.","0","Unhelpful"
"Visual Land Prestige ELITE 7Q - 7"" Quad Core 8GB Android Tablet, KitKat4.4, Google Play (Royal)","Visual Land","59.98","2","It just has one camera and with low quality","0","Unhelpful"
"Indigi A76s 2-in-1 Unlocked 3G SmartPhone 7.0in Tablet PC Phablet GSM UNLOCKED!","Indigi","72.49","2","It kicks out the Tmobile sim to much and then no service","0","Unhelpful"
"LG G Flex2 (LS996) 4G LTE 5.5"" Curved Octa-Core Android Smartphone w/ 13MP Camera (Sprint) - Silver","LG","169.99","3","It lags out and overheats a bit but its a decent phone if you are not a heavy user like me","0","Unhelpful"
"LG G4 H810 32GB Unlocked GSM 4G LTE Hexa-Core Android Smartphone w/ 16MP Camera - Metallic Black","LG","274.95","2","It lasted only 9 months, my cellphone stopped working after 9 months I bought it, it was reported total loss. Be careful if you're buying this.","0","Unhelpful"
"Samsung Galaxy Y GT-S5360t Unlocked GSM Quadband Phone - Grey(International Version No Warranty)","","84","1","It locked up on the second day and would not get past the starting symbol screen. As I was already traveling a had to buy a local phone.I can not get it to turn on to delete my data so I am able to return it.","0","Unhelpful"
"BLU Studio X8 HD - 5.0"" GSM Unlocked Smartphone -White","","49.99","4","It looks good phone. I find most of the apps are unnecessary for me. I didn't like the settings options as an android device should be..","0","Unhelpful"
"LG Electronics G3 Stylus D690 Dual SIM - Factory Unlocked Phone - Retail Packaging (Black Titanium)","LG","162.5","4","Was a day late but all and all a very good product","0","Unhelpful"
"Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished)","Samsung","199.99","3","It looks like a brand new phone and overall performance is good. But the problem is that is always overheating. For some reason, whatever how you use it, with a normal to moderate usage, (i don't play games) it gets very warm. And after a couple of hours browsing the web, you'll need a glover","0","Unhelpful"
"Apple iPhone 5C White 32GB Unlocked GSM Smartphone (Certified Refurbished)","","189.6","5","It looks really great - I haven't Given it to my son because it's a gift for my for Christmas so I'll let you know them, but it looks fine and packaged nicely. Thank You - he will be using it as an I pod everything but a telephone because he's only nine","0","Unhelpful"
"POSH MOBILE ICON ANDROID UNLOCKED DUAL SIM 5.0"" GSM SMARTPHONE with soft metallic design, FULL-sized display, 5MP Camera and 4GB of Storage (MODEL # S510 SPACE GRAY)","Posh Mobile","60.02","2","It makes and receives calls very well and text messages, but that's it. Not a good phone for heavy data usage.","0","Unhelpful"
"Nokia N73 Unlocked Genuine Smart Music Mobile phone HD pixel Student mobile phone (Brown)","Nokia","151.44","1","It never booited up taught it was the battery and after purchasing a new battery problem remains the same as the charger is plugged out the unit power's down","0","Unhelpful"
"LG G3 Stylus 3G D690, Dual Sim, 8GB, Unlocked (Gold) -International Version (No Warranty)","LG","164.99","1","It only worked for two months! And no warranty, I threw my money away on this item. Totally not recommenced!!","0","Unhelpful"
"BLU Studio 7.0 II -Unlocked Smartphone - US GSM - Grey","BLU","71.05","2","it overheat and shuts down frequently..... Am I the only one having this issue??? I need a refund.","0","Unhelpful"
"Unlocked Cubot GT72+ 4.0 inch Android 4.4 Smartphone MTK6572 Dual Core Mobile Phone GPS WiFi Cellphone (White)","Cubot","189.99","1","It really wasn't what I expected. It does not keep a charge and the charger port does not stay in. Trying to go to the website for the updated software was like trying to find where's waldo. The format is janky too.","0","Unhelpful"
"Lenovo S820 HD4.7 Inch Unlocked Android Smartphone - (1280X720) MTK6589 Quad Core 1.2GHz 1GB RAM Android 4.2 2MP/13MP AF LED Flash IPS GPS TF-White(Rooted+Google Play)","Lenovo","2000","1","It restarts itself.The system and the cellphone often crashes.","0","Unhelpful"
"HTC TROPHY MWP6985 3.8"" Verizon Windows 7 Bluetooth 5MP Camera Cell Phone","HTC","80","1","It rings! Not loaded with anything great, and I miss my Droid Ultra!!!","0","Unhelpful"
"LG LS670 OPTIMUS S PURPLE for SPRINT","LG","20.54","1","It said in the reciew I was able to switch this phone over from pre paid to contract and the Sprint person took 3 days puttinf tickets in and trying to add it to inventory nothing worked......I ended up giving this brick phone to my daughter as a practice phone to see if is old enough to have her own yet she is able to play games and use internet nothing else","0","Unhelpful"
"Samsung Galaxy S6 G920F Gold Smartphone (5.1 Zoll Touch-Display, 64 GB Speicher, Android 5.0)","Samsung","565","5","It said three business days but it got to me in two. Phone was legit, brand new out the pack....","0","Unhelpful"
"Apple iPad Pro ML0N2CL/A (128GB Wi-Fi Space Gray) (International Model no Warranty)","Apple","188.45","2","It seems slow to me. I have had many IPADs, not a fan of this one.","0","Unhelpful"
"LG G2 D800 32GB Unlocked GSM 4G LTE 2.26 GHz Quad-Core Android Smartphone with 13 MP Camera (White)","LG","199.99","1","It should be a good phone but I think I got a lemon. After a month the battery started draining fast and I had to charge it daily. I can't load anything onto it because it drains the battery even faster.In a couple more months the use of email and map are inconsistent. (They are the only things I had on my phone.)In a couple more months buttons start losing sensitivity. I had to flip it different directions just to make a call.Now less than a year, I am in the market for a new phone because I lost the capability of answering calls. I have to see who's calling me and struggle to return calls.It's funny how it all worked well until the return window closed. Once it closed problems start appearing. I don't blame the manufacturer or the seller, I don't think it was maliciously done. With that said, I am smarter this time and will be investing in a new phone.","0","Unhelpful"
"Verizon LG Spectrum 4G LTE Android Touchscreen Smart Phone *NO CONTRACT*","LG","58.95","1","it slow...","0","Unhelpful"
"Coofone Ultrathin Credit Card Size Mini Cell Phone 2G GSM Mobile Phone Unlocked (Yellow)","Quality Technology Industrial Co., ltd.","19.99","5","it small and convenience ... good back up phone ... feel cheap but who cares ... it's works","0","Unhelpful"
"Coofone Ultrathin Credit Card Size OLED Mini Cell 2G GSM Mobile Phone Unlocked (White)","Quality Technology Industrial Co., ltd.","19.99","5","This phone is a heck of a value for the price. Works as advertised.","0","Unhelpful"
"Samsung SGH-a237 Quad-band Cell Phone","Samsung","12.22","4","It still had the previous owners phone numbers on it. Other than that fine.","0","Unhelpful"
"Apple iPhone 5 Factory Unlocked GSM Smartphone w/ 8MP Camera and Siri - White","","225","1","it stinks! shocked when charging and it fried up before I could return it. NEVER BUY AN IPHONE 5","0","Unhelpful"
"Palm Pre Plus AT&T Smart Cell Phone","Palm","50","1","IT SUCKS,IT TURNS OFF THE BATTERY GETS REAL HOT AND ITS VERY SLOW .AND CANT INSTALL APPS.. HATE IT!!","0","Unhelpful"
"NOTE3-Style 5.7"" 3G Android 4.2 Smartphone(Dual SIM,IPS Screen,Quad Core,WiFi,Dual Camera) -Black Color","","149.99","1","It took over 6 weeks for this phone to come. The phone only worked well for about 3 weeks! It started opening up in a different language, which meant it could not be answered or even accessed! Then it had to be turned off and /or rebooted. The final straw was that it downloaded over 20 apps including ADULT CONTENT APPS that can not be deleted!!! This phone is terrible! I will not order international electronic items again!","0","Unhelpful"
"Yezz Andy 5E - Factory Unlocked Phone - Retail Packaging - White/Brown","Yezz","69.9","1","It turns off on its own.","0","Unhelpful"
"Nokia 3220 Unlocked Cell Phone with Camera--U.S. Version with Warranty (Silver)","Nokia","125.98","1","it used and very bad cover it came with it . not worth it.","0","Unhelpful"
"Blackberry 9530 Storm","Blackberry","138.99","1","It was a counterfeit Blackberry! Don't but it!","0","Unhelpful"
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Space Grey (Certified Refurbished)","","355.98","5","It was a good quality phone","0","Unhelpful"
"HTC Desire 610 8GB Unlocked GSM 4G LTE Quad-Core Android Smartphone","HTC","115","5","It was a great price for a good phone, considering all phones are (even older models) are a minimum of $200. I'm thoroughly enjoying this phone.","0","Unhelpful"
"Nokia Lumia 900 4g Windows GSM Unlocked Phone, Pink","Nokia","179.99","5","it was an excellent phone by those times. Today not so good.","0","Unhelpful"
"Apple iPhone 5 64GB (White) - Sprint","Apple","199.99","5","It was as described. The wear and tear on this used phone was very minimal and it was like new. Very happy.","0","Unhelpful"
"Indigi V13WH-CP09 Factory Unlocked 5.5in Android Phablet","Indigi","109.99","3","It was awesome I like it","0","Unhelpful"
"Lenovo VIBE X2 4G Unlocked Smartphone 5.0 inch Android 4.4 MTK6595M Octa 8 Core 1.5GHz 2GB 16GB, 5MP 13MP, FDD-LTE & GSM, Gold","","200","1","It was blocked at 4 months bands and I can not use my sim operator Tigo .","0","Unhelpful"
"Sony Xperia Z3 D6653 16GB (FACTORY UNLOCKED) GSM international model - Copper ""No Warranty""","Sony","279.95","1","It was delivered with a busted speaker","0","Unhelpful"
"Samsung A257 Unlocked QuadBand Phone with QWERTY Keyboard and Camera - Unlocked Phone - No Warranty - Orange","Samsung","16.5","3","IT was everything i expected being an older modle,just what i was looking for a good bang for the buck.","0","Unhelpful"
"Motorola RAZR V3 (AT&T) Phone with Camera, Video Player (Satin Pink)","Motorola","134.1","5","It was exactly what I was looking for.","0","Unhelpful"
"SKY Devices PLATINUM 5.0+ - 4G HSPA+21Mbps GSM Unlocked Dual-SIM Mediatek MT68580 1.3GHz Cortex A7 QuadCore + 8GB ROM / 1GB RAM, 5.1 Lollipop, 5""HD Display, Bluetooth 4.0, 13MP+5MP Cameras - Dark Grey","SKY Devices","89","4","It was for my fourteen year old daughter. She loves the phone and hasn't had any problems. I hope that helps you.","0","Unhelpful"
"Nokia Lumia 530 RM-1018, 4GB, Factory Unlocked, US Warranty (White)","","108.6","5","Nokia is Nokia And Windows is The Best","0","Unhelpful"
"Verizon HTC Ozone VX 6175","HTC","8.99","5","It was great, shipped from cali to ohio in 4 days, but there was no handset included, just phone and charger, which is okay for me but I kinda wanted to listen to music. But the reason why I gave it 5 stars is because its updated to windows 6.5, instead of 6.1 which saves the hastle of manually updating it yourself.","0","Unhelpful"
"Samsung S30 Sph M810 Instinct","Samsung","299.99","1","It was listed with Sprint as stolen, was unable to be activated,, and seller refused to do anything about it.","0","Unhelpful"
"Nokia Asha 201 Black Keyboard Unlocked GSM DualBand Bar Cell Phone","Nokia","54.95","1","it was marked unlocked but it wasn't. it was rather locked.","0","Unhelpful"
"HTC One M9 32GB Factory Unlocked GSM 4G LTE Octa-Core Android Smartphone w/ 20.7MP Camera - Silver/Rose Gold","HTC","199.95","1","It was not factory unlocked and not even factory sealed!","0","Unhelpful"
"VERIZON WIRELESS CELL PHONE ZTE F350 SALUTE PHONE NO CONTRACT REQUIRED IN ORIGINAL BOX WORKS ON VERIZON WIRELESS OR PAGE PLUS NETWORK ONLY","ZTE","17.49","2","It was not new and it would not connect to verizon without 6 mths of non contract use. But they were very nice and refunded my money right away.","0","Unhelpful"
"NOKIA 9300i COMMUNICATOR (VODAFONE UNLOCKED TRIBAND)Full QWERTY keyboard DUAL SCREEN GSM CELLPHONE","NOKIA","155","1","It was not pleasing to note that the phone came without the battery and scratched","0","Unhelpful"
"New Nextel Rugged Motorola I680 Cell Phone","New Nextel Rugged Motorola I680 Cell Phone","NA","1","It was not unlock as mentioned and got no responds from the seller after e-mailing for help.","0","Unhelpful"
"LG GD510 POP Unlocked GSM Quad-Band Cell Phone with 3 MP Camera, Touch Screen, MP3 Player and Bluetooth--International Version with No Warranty (Wine)","","79","1","It was not what I expected. Was very disappointed when I opened the box and saw it. Have not used it.","0","Unhelpful"
"Pantech Duo C810 - AT&T","Pantech","89.99","4","This is the second one we purchased. The first one lasted a couple years and was used on a regular basis. Pretty good phone. The better half likes the phone so much she wanted another.","0","Unhelpful"
"POSH MOBILE ULTRA MAX 4G LTE ANDROID GSM UNLOCKED DUAL SIM 5.5"" HD SMARTPHONE, PLUS-sized HD display, 8MP Camera and 16GB of Storage. 1 Year warranty. (L550 BLACK)","","109.99","1","It was ok until broke so i had to go to T-Mobile to get get a new phone","0","Unhelpful"
"POSH MOBILE ULTRA MAX 4G LTE ANDROID GSM UNLOCKED DUAL SIM 5.5"" HD SMARTPHONE, PLUS-sized HD display, 8MP Camera and 16GB of Storage. 1 Year warranty. (L550 GOLD)","Posh Mobile","109.99","3","Well I ended up getting two, one for myself and for my husband. Mine arrived and was defective right off the bat. Amazon did provide a full refund..the second one...I'll weigh the pros and cons....it has a very contemporary feel. white with metal, so very modern. It booted rather quickly and I signed into Google. I was able to sync all of my apps which was a major plus as this can be a pain. The screen is very bright and the pictures seem very crisp. It lagged a bit the more apps that DL and with only 15 of my fav apps from my previous 200 and something in my old phone, it said I went from 16GB to 9...again my old phone had over 200 and barely used 4 so I'm not sure how this is.....when I attempted to organize my apps, all of a sudden the phone blitzed and apps went all over..not a fan of it just simply restarting or changing what I had already done...the case is not something that will protect it, clear flimsy plastic.All in all the phone(at this stage) day 1, is about a 3. I haven't inserted a sim yet and were still don't debating even using it. It might be a useful kids phone or older person..but for someone who does business, personal and school, this phone would never cut it....","0","Unhelpful"
"Blackberry Q10 SQN100-3 16GB 4G LTE Unlocked GSM OS 10 Phone - White/Gold","Blackberry","269.1","5","It was okay and I've good experience, i luv it 4real! Thanks.","0","Unhelpful"
"5.5 inch Factory unlocked world wide Note III 3 -HD screen Phablet, IPS 720x1280 pixels Smartphone Cellphone+ S Pen stylus(Air Command) Ultra-thin Android 4.3 OS Google Play Store(Free leather Flip case and Two batteries)","e passion","59.95","2","It was okay but the screen cracked after having it for 1 day","0","Unhelpful"
"Apple iPhone 5S 16GB Factory Unlocked GSM Cell Phone - Silver/White","Apple","265","4","It was perfect, with a little defecto on the screen, but they offered yo resolve the problem with 0 Cost, I'm from Argentina, so I left it like this and my san didn't note it. For now, It's everything ok!","0","Unhelpful"
