"Product Name","Brand Name","Price","Rating","Reviews","Review Votes","Sentiment"
"Sony Xperia sola MT27i-RED Unlocked Phone with 5 MP Camera, Android 2.3 OS, 1 GHz Dual-Core Processor, and 3.7-Inch Touchscreen--U.S. Warranty (Red)","Sony","98.9","5","Perfect!!!","0","unhelpful"
"Sony Xperia sola MT27i-RED Unlocked Phone with 5 MP Camera, Android 2.3 OS, 1 GHz Dual-Core Processor, and 3.7-Inch Touchscreen--U.S. Warranty (Red)","Sony","98.9","5","The phone is amazing, i recommend to buy it, great camera, software, is really fast, the only bad thing is the battery, however i believe that all the android phones are like that, enjoy!!!!","0","unhelpful"
"Sony Xperia sola MT27i-WHT Unlocked Phone with 5 MP Camera, Android 2.3 OS, 1 GHz Dual-Core Processor, and 3.7-Inch Touchscreen--U.S. Warranty (White)","Sony","99","1","When this phone arrived I was impressed on how fast it was and found the build quality to be amazing. However, after putting in my SIM card and using it for a little I quickly discovered major issues between the phone and my service provider AT&T. Getting MMS messaging to work was a nightmare. I'm pretty sure launching a space shuttle has less input codes. After spending 30 mins on the phone with SONY xperia help line nothing was resolved. I then called AT&T to set up an APN to attempt to get MMS to work properly. Hour later and nothing. Apparently the phone was built for T-Mobile and Sprint as well and for one reason or another AT&T could not properly register the phone to allow to receive MMS. Another issue that I noted immediately and many others have as well is the WIFI. It drops every 10 minutes if that and puts a big ! mark in the corner of the phone every time it happens. Extremely annoying to say the least. Sadly I am returning this phone. At first seemed like a real nice phone but after using it for an hour or so it wasn't able to do what I needed it to do.","0","unhelpful"
"Sony Xperia sola MT27i-WHT Unlocked Phone with 5 MP Camera, Android 2.3 OS, 1 GHz Dual-Core Processor, and 3.7-Inch Touchscreen--U.S. Warranty (White)","Sony","99","4","Nice phone compare to the price. I got it for my niece and she loves it.","0","unhelpful"
"Sony Xperia sola MT27i-WHT Unlocked Phone with 5 MP Camera, Android 2.3 OS, 1 GHz Dual-Core Processor, and 3.7-Inch Touchscreen--U.S. Warranty (White)","Sony","99","4","Phone had many telephone contacts that had deleted.","0","unhelpful"
"Sony Xperia sola MT27i-WHT Unlocked Phone with 5 MP Camera, Android 2.3 OS, 1 GHz Dual-Core Processor, and 3.7-Inch Touchscreen--U.S. Warranty (White)","Sony","99","4","The first phone arrived DOA. Make sure you buy one with a warranty (Amazon sent replacement next day).This is a good solution if you want a low cost smart phone. It uses a Micro-SIM card (adapter included) and with the $50 unlimited from NET 10 does exactly what I wanted = No more $120 a month to Verizon. Facebook mobile App is great. Camera (with flash) is VERY NICE. Call quality is good. Email perfect. Speed for web browsing is OK.Overall worth the $$$","0","unhelpful"
"Sony Xperia Sp C5303 Black (Factory Unlocked) 4.6"" Hd,8 Mp, 1.7ghz Dual Core S4 Fast Shipping All the World By Fedex","sony","159.99","2","Initially the phone is excellent, I spent time begins to collapse by the updates. It becomes slow and is suspended, that takes you to restart and reset. Sony is very good, but this phone is not dedicated to improve it with an update. The camera is excellent and equipment design is spectacular but it has serious problems with its engine or with the operating system. I've seen other teams lower quality brands run faster than this ends up being.","0","unhelpful"
"Sony Xperia Sp C5303 Black (Factory Unlocked) 4.6"" Hd,8 Mp, 1.7ghz Dual Core S4 Fast Shipping All the World By Fedex","sony","159.99","3","I read very carefully the comments of this phone before deciding to buy this phone. But after I use it for a week, i find that my provider is Tmobile so I can't use 3G or 4G on this phone. I only receive 2G signal from T Mobile and 3G from AT&T. Beside that, the price phone go down very fast after 1 week so finally I return this phone to seller.","0","unhelpful"
"Sony Xperia Sp C5303 Black (Factory Unlocked) 4.6"" Hd,8 Mp, 1.7ghz Dual Core S4 Fast Shipping All the World By Fedex","sony","159.99","3","I read very carefully the comments of this phone before deciding to buy this phone. But after I use it for a week, i find that my provider is Tmobile so I can't use 3G or 4G on this phone. I only receive 2G signal from T Mobile and 3G from AT&T. Beside that, the price phone go down very fast after 1 week so finally I return this phone to seller.","0","unhelpful"
"Sony Xperia Sp C5303 Black (Factory Unlocked) 4.6"" Hd,8 Mp, 1.7ghz Dual Core S4 Fast Shipping All the World By Fedex","sony","159.99","3","it has nice specks, but many manufacturer issues.","0","unhelpful"
"Sony Xperia Sp C5303 Black (Factory Unlocked) 4.6"" Hd,8 Mp, 1.7ghz Dual Core S4 Fast Shipping All the World By Fedex","sony","159.99","3","The camera is not much and sometimes the device is somewhat slow. I've had better experiences with other Xperia models.","0","unhelpful"
"Sony Xperia Sp C5303 Black (Factory Unlocked) 4.6"" Hd,8 Mp, 1.7ghz Dual Core S4 Fast Shipping All the World By Fedex","sony","159.99","3","When I bought the Xperia SP, I spent a lot of time on the net (especially on [...]) searching for the pros and the cons about this phone.At first sight, it was the perfect phone for me: very nice phone and the design is OMG! It's not too heavy and it's the right size for me (XPeria Z is too large with its 5""). I like the ""light effect"" at the bottom while receiving a call, charging, listening to music or watching pictures. .But while using it, it was all different. It discharges faster, even if nothing is running.Worst, it's freezing all the time. Sometimes it even reboot itself because the apps running are too busy and I can't do nothing than letting it work by itself.I think Sony can do better.","0","unhelpful"
"Sony Xperia Sp C5303 Black (Factory Unlocked) 4.6"" Hd,8 Mp, 1.7ghz Dual Core S4 Fast Shipping All the World By Fedex","sony","159.99","3","When I bought the Xperia SP, I spent a lot of time on the net (especially on [...]) searching for the pros and the cons about this phone.At first sight, it was the perfect phone for me: very nice phone and the design is OMG! It's not too heavy and it's the right size for me (XPeria Z is too large with its 5""). I like the ""light effect"" at the bottom while receiving a call, charging, listening to music or watching pictures. .But while using it, it was all different. It discharges faster, even if nothing is running.Worst, it's freezing all the time. Sometimes it even reboot itself because the apps running are too busy and I can't do nothing than letting it work by itself.I think Sony can do better.","0","unhelpful"
"Sony Xperia T2 Ultra D5303 8GB White LTE Unlocked Smartphone - International Version No Warranty","Sony","436.25","4","excellent","0","unhelpful"
"Sony Xperia T2 Ultra D5303 8GB White LTE Unlocked Smartphone - International Version No Warranty","Sony","436.25","5","Big screen, nice camera and great battery life. Recommended","0","unhelpful"
"Sony Xperia T2 Ultra D5303 8GB White LTE Unlocked Smartphone - International Version No Warranty","Sony","436.25","5","INSUPERABLE","0","unhelpful"
"Sony Xperia Tablet Z Sgp321 Black (Factory Unlocked) Wi-fi + 4g , 16gb , 10.1"" - International Version No Warranty","SONY","399.99","5","Yhe best so far. It is an amazing tablet for the price.","0","unhelpful"
"Sony Xperia X Compact - Unlocked Smartphone - 32GB - Black (US Warranty)","Sony","499.99","3","Good phone. Terrible customer service from Amazon.","0","unhelpful"
"Sony Xperia X Compact - Unlocked Smartphone - 32GB - Black (US Warranty)","Sony","499.99","3","I got it in ""Midnight Black"" They should have called it Navy Blue!? Why Sony? It bugs me, because it really is blue. I own both Xperia Z3 and Z5 and I think I'll send the XC back. It's very nice, comfortable to hold and the buttons are a little more out of the way. But the processor is faster on the Z5 and the rest of the specs aren't hugely different. If it was only truly black I'd probably keep it although there is a lot of plastic on it.","0","unhelpful"
"Sony Xperia X Compact - Unlocked Smartphone - 32GB - Black (US Warranty)","Sony","499.99","3","I got it in ""Midnight Black"" They should have called it Navy Blue!? Why Sony? It bugs me, because it really is blue. I own both Xperia Z3 and Z5 and I think I'll send the XC back. It's very nice, comfortable to hold and the buttons are a little more out of the way. But the processor is faster on the Z5 and the rest of the specs aren't hugely different. If it was only truly black I'd probably keep it although there is a lot of plastic on it.","0","unhelpful"
"Sony Xperia Z3 Plus E6533 32GB White Dual Sim Unlocked International GSM model - No Warranty","Sony","299.5","4","It's a good product.","0","unhelpful"
"Sony Xperia Z3 Plus E6533 32GB White Dual Sim Unlocked International GSM model - No Warranty","Sony","299.5","4","It's an elegant phone. I just don't like where the camera button is located. I'm constantly pressing it by accident.","0","unhelpful"
"Sony Xperia Z3 Plus E6533 32GB White Dual Sim Unlocked International GSM model - No Warranty","Sony","299.5","4","Phone works well, upgraded from a z1. very nice improvements, however, phone does still get hot after heavy usage, but as recommended, a restart every few days helps, as well as clearing some caches. Phone really could have used an extra gig of ram though","0","unhelpful"
"Sony Xperia Z3 Plus E6533 32GB White Dual Sim Unlocked International GSM model - No Warranty","Sony","299.5","4","Some problems with bluetooth, but works fine","0","unhelpful"
"Sony Xperia Z3 Plus E6533 32GB White Dual Sim Unlocked International GSM model - No Warranty","Sony","299.5","4","too easy to get hot","0","unhelpful"
"Sony Xperia Z3 Plus E6533 32GB White Dual Sim Unlocked International GSM model - No Warranty","Sony","299.5","4","too easy to get hot","0","unhelpful"
"Sony Xperia Z3 Plus E6533 32GB White Dual Sim Unlocked International GSM model - No Warranty","Sony","299.5","4","Very g","0","unhelpful"
"Sony Xperia Z3 Plus E6533 32GB White Dual Sim Unlocked International GSM model - No Warranty","Sony","299.5","4","Very happy with this phone. However, loses a star because of the overheating which sometimes causes the phone to shut off and factory reset.","0","unhelpful"
"Sony Xperia Z3 Plus E6533 32GB White Dual Sim Unlocked International GSM model - No Warranty","Sony","299.5","5","All ok","0","unhelpful"
"Sony Xperia Z3 Plus E6533 32GB White Dual Sim Unlocked International GSM model - No Warranty","Sony","299.5","5","All perfect. Great phone at a good price","0","unhelpful"
"Sony Xperia Z3 Plus E6533 32GB White Dual Sim Unlocked International GSM model - No Warranty","Sony","299.5","5","Amazing","0","unhelpful"
"Sony Xperia Z3 Plus E6533 32GB White Dual Sim Unlocked International GSM model - No Warranty","Sony","299.5","5","as perscribed...i didnt open it yet cuz its agift","0","unhelpful"
"Sony Xperia Z3 Plus E6533 32GB White Dual Sim Unlocked International GSM model - No Warranty","Sony","299.5","5","Best phone I could ever get as a gift for my mother thank you very much","0","unhelpful"
"Sony Xperia Z3 Plus E6533 32GB White Dual Sim Unlocked International GSM model - No Warranty","Sony","299.5","5","ecellent phone....always sony","0","unhelpful"
"Sony Xperia Z3 Plus E6533 32GB White Dual Sim Unlocked International GSM model - No Warranty","Sony","299.5","5","Esp ctacular","0","unhelpful"
"Sony Xperia Z3 Plus E6533 32GB White Dual Sim Unlocked International GSM model - No Warranty","Sony","299.5","5","Excelent! As expected!! ≡ƒÿÇ","0","unhelpful"
"Sony Xperia Z3 Plus E6533 32GB White Dual Sim Unlocked International GSM model - No Warranty","Sony","299.5","5","Excelent! As expected!! ≡ƒÿÇ","0","unhelpful"
"Sony Xperia Z3 Plus E6533 32GB White Dual Sim Unlocked International GSM model - No Warranty","Sony","299.5","5","Excellent","0","unhelpful"
"Sony Xperia Z3 Plus E6533 32GB White Dual Sim Unlocked International GSM model - No Warranty","Sony","299.5","5","Excellent","0","unhelpful"
"Sony Xperia Z3 Plus E6533 32GB White Dual Sim Unlocked International GSM model - No Warranty","Sony","299.5","5","Excellent Phone, works fine in Argentina.","0","unhelpful"
"Sony Xperia Z3 Plus E6533 32GB White Dual Sim Unlocked International GSM model - No Warranty","Sony","299.5","5","Excellent Phone, works fine in Argentina.","0","unhelpful"
"Sony Xperia Z5 Unlocked Phone - Retail Packaging - Gold","Sony","599.99","5","One of the best phones I have owned it is definitely a choice for android users who want something like Iphone but without their apps etc.","0","unhelpful"
"Sony Xperia Z5 Unlocked Phone - Retail Packaging - Gold","Sony","599.99","5","Sony Xperia Z5 Unlocked Phone - Retail Packaging - White, EXCELENTE PRODUCTO","0","unhelpful"
"Sony Xperia Z5 Unlocked Phone - Retail Packaging - Gold","Sony","599.99","5","The best Android experience that's not a Nexus phone. Great, if not awesome, audio and video quality.","0","unhelpful"
"Sony Xperia Z5 Unlocked Phone - Retail Packaging - Gold","Sony","599.99","5","The best Android experience that's not a Nexus phone. Great, if not awesome, audio and video quality.","0","unhelpful"
"Sony Xperia Z5 Unlocked Phone - Retail Packaging - Gold","Sony","599.99","5","The best phone I've had since my XPERIA Z3! Sony knows how to make a beautiful, speedy, and premium-looking device. If you're looking for an Android-based phone, look no further, the XPERIA Z5 is the best I've had yet!","0","unhelpful"
"Sony Xperia Z5 Unlocked Phone - Retail Packaging - Gold","Sony","599.99","5","The phone I am using is good","0","unhelpful"
"ZTE Axon Pro Factory Unlocked Phone, 64 GB Phthalo Blue (U.S. Warranty)","ZTE","379.98","5","good camera performance and nice screen, worth the price","0","unhelpful"
"ZTE Axon Pro Factory Unlocked Phone, 64 GB Phthalo Blue (U.S. Warranty)","ZTE","379.98","5","great cell phone.","0","unhelpful"
"ZTE Axon Pro Factory Unlocked Phone, 64 GB Phthalo Blue (U.S. Warranty)","ZTE","379.98","5","great cell phone.","0","unhelpful"
"ZTE Axon Pro Factory Unlocked Phone, 64 GB Phthalo Blue (U.S. Warranty)","ZTE","379.98","5","great phone","0","unhelpful"
"ZTE Axon Pro Factory Unlocked Phone, 64 GB Phthalo Blue (U.S. Warranty)","ZTE","379.98","5","Great phone","0","unhelpful"
"ZTE Axon Pro Factory Unlocked Phone, 64 GB Phthalo Blue (U.S. Warranty)","ZTE","379.98","5","The phone is just down right Classy and Slick... I had a choice of 3 colors and I am glad I picked GOLD. It's beautiful.I'm having fun with the Dual Camera's on the Back. Creating some interesting images in Multi Exposure. With 4G's of RAM, 32G on board, it's very smooth and quick. Friends and family are asking, ""Wow, what is that? Where did you buy it?"" My response, ""Amazon.com for only $450.00"".","0","unhelpful"
"ZTE Axon Pro Factory Unlocked Phone, 64 GB Phthalo Blue (U.S. Warranty)","ZTE","379.98","5","The Phone is really good. I just wash if the camera button can take you to the camera immediately","0","unhelpful"
"ZTE Axon Pro Factory Unlocked Phone, 64 GB Phthalo Blue (U.S. Warranty)","ZTE","379.98","5","The reason I bought the Axon is because I like changing between different carriers.The Axon comes unlocked to use on any GSM carrier. The camera on this phone is much better than my brother's I Phone. There are so many options inside the camera menu. I really like that the Axon is made out of aluminum too. It looks and feels good. The Quad HD LCD is very clear, and the battery easily lasts all day.","0","unhelpful"
"ZTE Axon Pro Factory Unlocked Phone, 64 GB Phthalo Blue (U.S. Warranty)","ZTE","379.98","5","The reason I bought the Axon is because I like changing between different carriers.The Axon comes unlocked to use on any GSM carrier. The camera on this phone is much better than my brother's I Phone. There are so many options inside the camera menu. I really like that the Axon is made out of aluminum too. It looks and feels good. The Quad HD LCD is very clear, and the battery easily lasts all day.","0","unhelpful"
"ZTE Axon Pro Factory Unlocked Phone, 64 GB Phthalo Blue (U.S. Warranty)","ZTE","379.98","5","This is a perfect phone. very good video and audio experience.","0","unhelpful"
"ZTE Axon Pro Factory Unlocked Phone, 64 GB Phthalo Blue (U.S. Warranty)","ZTE","379.98","5","This is a perfect phone. very good video and audio experience.","0","unhelpful"
"ZTE Axon Pro Factory Unlocked Phone, 64 GB Phthalo Blue (U.S. Warranty)","ZTE","379.98","5","This is a premium device at a bargain. Great camera, awesome screen, and great sound at a great price. Love that it comes with a pair of JBL headphones. The multiple color options are a plus. This device can compete with any device on the market.","0","unhelpful"
"ZTE Axon Pro Factory Unlocked Phone, 64 GB Phthalo Blue (U.S. Warranty)","ZTE","379.98","5","This phone is absolutely, the most amazing phone I have ever used. The camera quality is by far the best I have ever seen; whether you are taking pictures indoors, low light, or sunlight you will get the perfect shot with this camera. You will also be very impressed with the quick response time and the smooth transitions as you navigate through this device. The Hi-Fi sound from this phone will blow you away every time you listen to music. Lastly, I am a heavy user and the battery life I get from this phone is better than any device I have ever had. I have been showing this phone to my friends who are now are switching from their so called ""luxury phone"" to the AXON. This is truly the best luxury phone on the market.","0","unhelpful"
"ZTE Axon Pro Factory Unlocked Phone, 64 GB Phthalo Blue (U.S. Warranty)","ZTE","379.98","5","This phone is responsive and beautiful, all the technology of a flagship at a price that makes you wonder what the big boys are charging us for. Snapdragon blazing fast 4GB of ram second only to the S5 for half the price.","0","unhelpful"
"ZTE Axon Pro Factory Unlocked Phone, 64 GB Phthalo Blue (U.S. Warranty)","ZTE","379.98","5","Very good","0","unhelpful"
"ZTE Axon Pro Factory Unlocked Phone, 64 GB Phthalo Blue (U.S. Warranty)","ZTE","379.98","5","Very good","0","unhelpful"
"ZTE Axon Pro Factory Unlocked Phone, 64 GB Phthalo Blue (U.S. Warranty)","ZTE","379.98","5","Very nice phone, I love it. Package arrived earlier than expected. Good shipping","0","unhelpful"
"ZTE Axon Pro Factory Unlocked Phone, 64 GB Phthalo Blue (U.S. Warranty)","ZTE","379.98","5","Very nice phone, I love it. Package arrived earlier than expected. Good shipping","0","unhelpful"
"ZTE Axon Pro Factory Unlocked Phone, 64 GB Phthalo Blue (U.S. Warranty)","ZTE","379.98","5","We absolutely love this phone. This phone has awesome sound compared to our other smart phones. You can take pictures while videoing and it does not glitch in the playback where the picture was taken. The reviews pros and cons are pretty accurate. The champagne is that light gold color, looks very nice. We are using it with a straight talk plan. Still getting use to it, I'm sure more things will wow us as we discover them. It's a bit of money upfront, but not a bad price overall. There's a few specs that would have been nice to see, but maybe the next phone they design will have it all. The size is not bad. Not too big, but great for photos (takes nice pics), surfing the net, watching a show, etc. Feels well built, the battery has been lasting well each day. Has not gotten hot like some reviews I've read. So far we are very happy with this phone and would do it again.","0","unhelpful"
"ZTE Axon Pro Factory Unlocked Phone, 64 GB Phthalo Blue (U.S. Warranty)","ZTE","379.98","5","We absolutely love this phone. This phone has awesome sound compared to our other smart phones. You can take pictures while videoing and it does not glitch in the playback where the picture was taken. The reviews pros and cons are pretty accurate. The champagne is that light gold color, looks very nice. We are using it with a straight talk plan. Still getting use to it, I'm sure more things will wow us as we discover them. It's a bit of money upfront, but not a bad price overall. There's a few specs that would have been nice to see, but maybe the next phone they design will have it all. The size is not bad. Not too big, but great for photos (takes nice pics), surfing the net, watching a show, etc. Feels well built, the battery has been lasting well each day. Has not gotten hot like some reviews I've read. So far we are very happy with this phone and would do it again.","0","unhelpful"
"ZTE Axon Pro Factory Unlocked Phone, 64 GB Phthalo Blue (U.S. Warranty)","ZTE","379.98","5","When I got the phone I was excited to open up the box and start using it. I guess I had forgotten that the phone came with JBL headphones, so that was icing on the cake to find those headphones in the box. I have had the phone for about 2 weeks and thus far I am extremely satisfied. I have had a lot people ask me about the phone because of the dual camera lens on the back and copper accent coloring around the camera and buttons. The pre-loaded Sound Recorder works great, I like to record custom ringtones and alerts for my contacts and the recordings I have made with this phone are excellent much better sound quality than what I had from my previous Samsung phone. No issues to date, I highly recommend.","0","unhelpful"
"ZTE Axon Pro Unlocked Phone, A1P133, 32 GB Chromium Silver","ZTE","249","2","While the phone has a quality feel to it and a very nice display, I was very disappointed with the ear piece. For some reason the ear piece is off set. Mean it's not in the middle of the phone, so you have to awkwardly place your ear on the right side so you can hear the person on the other end. Also I was in areas that I got excellent service from my older phones and for some reason this phone would constantly lose service. I immediately returned this phone and ordered something else.","0","unhelpful"
"ZTE Axon Pro Unlocked Phone, A1P133, 32 GB Chromium Silver","ZTE","249","5","A+","0","unhelpful"
"ZTE Axon Unlocked Phone, 32 GBIon Gold (U.S. Warranty)","ZTE","178","3","Generally a pretty good phone. Two odd points. The first is the volume when on a call is really low. It's hard to hear the person at the other end of the line. The second is I haven't figured out how to allow the orientation of the phone to switch to landscape. I assumed that was a simple feature but maybe not.","0","unhelpful"
"ZTE Axon Unlocked Phone, 32 GBIon Gold (U.S. Warranty)","ZTE","178","4","Great","0","unhelpful"
"ZTE Blade C2 Plus V813 Unlocked GSM Dual-Core Android Smartphone w/ 8MP Camera - Black","ZTE","41.5","1","The same remark.","0","unhelpful"
"ZTE Blade C2 Plus V813 Unlocked GSM Dual-Core Android Smartphone w/ 8MP Camera - Black","ZTE","41.5","1","The same remark.","0","unhelpful"
"ZTE Blade C2 Plus V813 Unlocked GSM Dual-Core Android Smartphone w/ 8MP Camera - Black","ZTE","41.5","2","not even enough memory to handle updates of factory apps, had to root it to make it even somewhat useful","0","unhelpful"
"ZTE Blade C2 Plus V813 Unlocked GSM Dual-Core Android Smartphone w/ 8MP Camera - Black","ZTE","41.5","2","not even enough memory to handle updates of factory apps, had to root it to make it even somewhat useful","0","unhelpful"
"ZTE Blade C2 Plus V813 Unlocked GSM Dual-Core Android Smartphone w/ 8MP Camera - Black","ZTE","41.5","2","the camera is not 8 mp","0","unhelpful"
"ZTE Blade C2 Plus V813 Unlocked GSM Dual-Core Android Smartphone w/ 8MP Camera - Black","ZTE","41.5","2","the camera is not 8 mp","0","unhelpful"
"ZTE Z222 Unlocked Flip Phone with Camera","ZTE","32.49","5","Well done","0","unhelpful"
"ZTE Z998 Unlocked GSM 4G LTE Dual-Core Android 4.1 Smartphone - Black","ZTE","89.97","4","ok","0","unhelpful"
"ZTE Z998 Unlocked GSM 4G LTE Dual-Core Android 4.1 Smartphone - Black","ZTE","89.97","5","Phones arrived on time, as described!","0","unhelpful"
"Alcatel One Touch Fierce 2, 4GB, 5"" Screen, Unlocked","Alcatel","118.99","4","Would be 5 Stars except its a T Mobile phone, seller needs to clarify this, other than that the phone is a very good deal for the price. Pictures quality for the price is good, easy to set up and operate. Has a lot of apps that are useful , call quality is good.Overall you cant be the price , If you looking for an inexpensive this one will work well for you, I use Straight Talk and had no problems setting this phone up and its worked beyond expectations based on some of the reviews. You will need to cut down your Standard SIM card for this phone","6","helpful"
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)","Alcatel","129","4","After using the phone as my daily driver for a month I can honestly say this is one of the best experiences you can have off a budget smart phone. I use the term budget for the description of the price range however the experience is that of a flagship phone. In this review I will talk about the design, hardware, usability, and daily experience of the phone.DesignIts not secret that at this price range you are going to get a plastic phone. With that aside its one of the nicest builds. It have a solid but light feel in the hand. The back is make of a matte metallic sheen that is pleasant to the touch and is not slick and will not attract finger prints. Another note is that the back of the phone is completely flat including the camera does not protrude from the body of the phone. Their is a nice chrome lip all the way around the edge front and back that breaks up the black and gray quite tastefully. Lastly the phone is completely symmetrical. The top and bottom are completely identical with the exception of the excellent front camera and photo-sensor and there is a reason for it. I'll explain more in the experience section.HardwareDespite the price this prince is running a Snapdragon 615 octa-core with 4 cores at 1.5ghz and the other 4 at 1.0ghz and 2GB of ram. It has wifi with 5ghz band and 2.4ghz support. I can say that the wifi works well and has great range (helps if you have a good router as well). LTE is band 12 capable for those who will be using T-Mobile. The rear facing camera is a 13 megapixel Sony sensor with a 8 megapixel front facing camera but shoot at 4:3 aspect ratio. If you want 16:9 HD photos the sensor will go bring the pixel count down to 9.4 mega pixel and 5.1 on the front camera. The display is a bright and beautiful 5.5 inch IPS HD display running at 1920x1080P with 401 pixels per inch. And to tight everything together are JBL powered stereo speakers with 2 microphones one on top and bottom of the phone. All that powered by a 2915mah battery.UsabilityI had a Motorola X (2013) which made usability far better than any phone with its gestures and touchless command prompts beyond what OK Google can do. After having that experience its hard for any phone to compete with that. Going from a 4.7 inch display to a 5.5 inch was quite a jump however thanks to the minimal bezels its make it easy to use. I have small hands and reaching across the screen to the left and the top was a little hard put its still possible. The stereo speakers make it a harder because of the extra bezel it creates still nothing compared to the LG G3 or I phone 6 plus for that matter. The phone is very thin and light making completely unnoticeable in my pocket compared to the weight and thickness of my Moto X. Having the big and bright display with stereo speakers made every media experience amazing. The sound was rich and crystal clear, with good highs and mids, low lows but still better than any other phone out there. The photo-sensor works really well with its software. The screen always had the right amount of brightness, never to much indoors in the dark and you can see the display clearly in direct sunlight not problem. The front facing camera is just a dream with selfies (not that I do much) but video chatting and conferencing is just amazing. Google hangouts is a power app and the phone handles it not problem streaming HD and close to 30fps on a good internet connection. The display also runs at 60fps and drops a bit when moving around but its not even noticeable unless you are watching a fps monitoring software.ExperienceThe as a whole runs pretty smooth about 90% of the time. There are delays in opening apps in comparison to the top flagship phones but its only .5 sec behind in opening apps compared to the galaxy S6 or i Phone 6 plus. Once the app is open or in the ram it responds instantly with no lag. The home screen, multi-task bar, and quick setting menu from the top are lag free. Honestly its runs almost as well as any flagship to the point where you question why you are paying $700+ for a phone. The delay is never frustration or interfering with your task but its noticeable compared to the top flagships. I actually found myself preferring my phone speakers over my Bluetooth speakers because of the clarity was far superior. The phone is running a stock 5.0 android experience with an icon pack install with the Acatel launcher. I actually just installed the google now launcher for a more complete stock look. Not a fan of the bright looking icons on the Acatel launcher. The camera is a pretty awesome however the stock camera app is a flop. The image processing is horrible. I installed the google camera app and it did a much better job with the camera and image processing plus it gives you the ability to change aspect ratio and megapixel options. After all this the batter is a big plus. Its a true all day battery with normal usage and even powers users can get a good amount of usage before needing to charge. I was able to get 6.2 Hrs of on screen time watching Netflix through wifi. When power using during the day I got 4-5 hrs of on screen time. Over all if you want a flagship phone without the flagship price brand new, this is it. There is nothing that compares with it.","6","helpful"
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)","Alcatel","129","4","Coming from a ZTE Z998, this phone is an enormous upgrade, but does have its quirks. There are many features of the phone that are simply great, but I'll cut the chase and get to the dirt:*Phone is a little laggy at time, especially in Google Chrome.*Double tap to Wake rarely works on time. Sometimes takes up from 1 to 3 minutes for the phone to finally come to the lock screen.*Cellular service signal often just quits. Not sure why, but it is kind of annoying.*LTE signal takes quite a while to lock in. Most of the time the signal comes in with H+. This does effect down/upload speeds.*I've found Bluetooth in my car to be a little quirky. Phone doesn't always sync automatically with my car's Bluetooth. Not sure why?*When getting a phone call with a 3.5 mm jack plugged in and Bluetooth also enabled, call goes through or comes in, but parties on the phone can't hear one another. I've looked into the settings, there may be an issue here?Aside from those issues above, which can likely be worked out if Alcatel ever issues an OTA update, the phone is great. Videos and music are crisp and clear. Games are fun to play, very little lag there. The screen is great! For a phone, the audio is fantastic! You can move your apps over to the SD card to save internal memory. Not all the app data is transferable, but being able to move it over does help. I wish there was a way to control where your ""downloads"" save file to, but unfortunately there is not and a download automatically saves to the phone's memory. You have to make a conscious effort to move the file over to the SD card, as to not consume your internal memory. 11 GB's of memory doesn't go too far these days.For the money at $250, this phone is a pretty good buy and worth the money. It is clear however where Alcatel cut some corners to stay in the $250 price range and still make profit. Too bad phones are so throw away after 2 years of use. Guess that's the nature of technology and people always wanting something better. Enjoy the phone!Screen protector and a phone case are a must if you want to preserve any phone for at least 2 years. There aren't too many phone case options for this phone yet thought. :-(","6","helpful"
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)","Alcatel","129","2","First cell I got and the two-tap on/off feature didn't work. I bought new one and am returning that defective one for refund. Are the boxes supposed to be sealed with plastic wrap because the second phone I got wasn't wrapped in plastic,... Forgot if the first one was. Great speaker and screen. I first bought an Asus zenfone 2 but returned that because the speaker and screen were incredibly bad. Idol 3 totally beats in those respects. Will update over time.Update 7-11-15.I returned first idol 3 and got replacement because double tap didn't work. And now on the replacement, double tap still barely works. It taps off but doesn't always tap back on. This is the reason i returned the first phone. I can't be only one having this issue. Other than that, good phone for now.***update 9-13-15***After months of use, I'm returning for galaxy s4. Thanks amazon for letting me. The idol, as much as I wanted to like and keep, is too slow and laggy and is sometimes unresponsive. Double tap on and off decides on its own when it wants to work, I hit call button twice sometimes because it doesn't respond the first time I try and the swype to text on the phone doesn't work well; it's as if my finger gets caught up/stuck on the screen and it doesn't make the word or forms incorrect word.Its just too slow and unresponsive for me. When I clear the screens with button on bottom right, the slowness shows as the framerate is horribly choppy. Plus the battery is built in. My new s4 has a removeable battery.The things I liked were speakers in front and screen, but the slowness and unresponsive nature of device made me switch.","6","helpful"
